id,level_id,title,code,options,tag
5627b3ad-6956-497a-a883-69369f9b1080,27016f62-4516-40fb-88f0-2bba5bbbe453,Arguments Object,"function test() { console.log(arguments[0]); console.log(arguments.length); } test(10, 20, 30);","[{""key"":""A"",""lines"":[""10"",""3""],""is_correct"":true},{""key"":""B"",""lines"":[""10"",""1""],""is_correct"":false},{""key"":""C"",""lines"":[""undefined"",""3""],""is_correct"":false}]",js_core_v8
5b48ca89-6a7e-4593-99e2-c4b8db39006b,dba47640-7f84-4270-820f-047fe54e4515,Variable Shadowing,"let val = ""global""; function test() { let val = ""local""; console.log(val); } test(); console.log(val);","[{""key"":""A"",""lines"":[""local"",""global""],""is_correct"":true},{""key"":""B"",""lines"":[""global"",""global""],""is_correct"":false},{""key"":""C"",""lines"":[""local"",""local""],""is_correct"":false}]",js_core_v8
5b68cfbd-0475-4b55-b5f6-152b3dccf58d,6807e7e4-0000-45cd-9fc0-328c60d38c98,Array Spread,"const a = [1, 2]; const b = [3, 4]; const c = [...a, ...b, 5]; console.log(c);","[{""key"":""A"",""lines"":[""[1, 2, 3, 4, 5]""],""is_correct"":true},{""key"":""B"",""lines"":[""[[1,2],[3,4],5]""],""is_correct"":false},{""key"":""C"",""lines"":[""[1, 2, 3, 4]""],""is_correct"":false}]",js_core_v8
5d2c6ba1-ceed-4705-ab13-788354199c53,79b93a68-d914-43de-9d9b-ed749a2b9af8,Object.keys(),"const obj = { a: 1, b: 2, c: 3 }; console.log(Object.keys(obj)); console.log(Object.values(obj));","[{""key"":""A"",""lines"":[""['a', 'b', 'c']"",""[1, 2, 3]""],""is_correct"":true},{""key"":""B"",""lines"":[""[1, 2, 3]"",""['a', 'b', 'c']""],""is_correct"":false},{""key"":""C"",""lines"":[""{ a, b, c }"",""{ 1, 2, 3 }""],""is_correct"":false}]",js_core_v8
5d8f486f-543b-497f-9a89-a035a17f02c2,0cd747c8-84db-4c5f-bd20-4ef26f1426d9,Closure Remembers Outer,function outer(x) { function inner(y) { return x + y; } return inner; } const fn = outer(10); console.log(fn(5)); console.log(fn(20));,"[{""key"":""A"",""lines"":[""15"",""30""],""is_correct"":true},{""key"":""B"",""lines"":[""5"",""20""],""is_correct"":false},{""key"":""C"",""lines"":[""10"",""10""],""is_correct"":false}]",js_core_v8
621e10d9-cf61-4f0f-ab75-8862f0e4d664,27016f62-4516-40fb-88f0-2bba5bbbe453,Function Declaration Hoisting,"console.log(greet()); function greet() { return ""hello""; }","[{""key"":""A"",""lines"":[""hello""],""is_correct"":true},{""key"":""B"",""lines"":[""undefined""],""is_correct"":false},{""key"":""C"",""lines"":[""ReferenceError""],""is_correct"":false}]",js_core_v8
64015a8b-49f8-4f79-ad3e-0d9a70dcf7ff,e828bcad-8531-45fe-8f26-f597176e6b4e,off Removes One,"class Emitter { constructor(){this.ev={};} on(e,fn){(this.ev[e]=this.ev[e]||[]).push(fn);} off(e,fn){this.ev[e]=(this.ev[e]||[]).filter(f=>f!==fn);} emit(e){(this.ev[e]||[]).forEach(fn=>fn());} } const em=new Emitter(); const f1=()=>console.log(""f1""); const f2=()=>console.log(""f2""); em.on(""x"",f1); em.on(""x"",f2); em.off(""x"",f1); em.emit(""x"");","[{""key"":""A"",""lines"":[""f2""],""is_correct"":true},{""key"":""B"",""lines"":[""f1"",""f2""],""is_correct"":false},{""key"":""C"",""lines"":[""f1""],""is_correct"":false}]",js_core_v8
64a8a6b2-1e1b-4e7a-8776-a39575a977e2,7bfacaa9-0ada-484b-9f37-ef63d4c0145f,Loose Equality,"console.log(0 == false); console.log("""" == false); console.log(null == undefined);","[{""key"":""A"",""lines"":[""true"",""true"",""true""],""is_correct"":true},{""key"":""B"",""lines"":[""false"",""true"",""true""],""is_correct"":false},{""key"":""C"",""lines"":[""true"",""false"",""false""],""is_correct"":false}]",js_core_v8
688310ca-ac50-4aa5-9c72-7343bf73cfd6,65dbc9a2-57d7-40d5-a266-a7f045f9e808,let in Block Scope,"{
  let d = 4;
}
console.log(d);","[{""key"":""A"",""lines"":[""4""],""is_correct"":false},{""key"":""B"",""lines"":[""undefined""],""is_correct"":false},{""key"":""C"",""lines"":[""ReferenceError: d is not defined""],""is_correct"":true}]",js_core_v8
68a786d3-83df-4771-a866-02f6954851a9,800a76ec-4de2-4864-b446-8bea5d790ef3,Spread as Arguments,"function add(a, b, c) { return a + b + c; } const nums = [1, 2, 3]; console.log(add(...nums));","[{""key"":""A"",""lines"":[""6""],""is_correct"":true},{""key"":""B"",""lines"":[""[1,2,3]""],""is_correct"":false},{""key"":""C"",""lines"":[""NaN""],""is_correct"":false}]",js_core_v8
68c22f88-2dc6-4ba2-ab4f-564f4b71440b,27016f62-4516-40fb-88f0-2bba5bbbe453,Default Parameters,"function greet(name = ""World"") { return ""Hello, "" + name; } console.log(greet()); console.log(greet(""Alice""));","[{""key"":""A"",""lines"":[""Hello, World"",""Hello, Alice""],""is_correct"":true},{""key"":""B"",""lines"":[""Hello, undefined"",""Hello, Alice""],""is_correct"":false},{""key"":""C"",""lines"":[""Hello, "",""Hello, Alice""],""is_correct"":false}]",js_core_v8
6cb190d0-e53c-4dbd-b2e3-7dd7904d1bf5,79b93a68-d914-43de-9d9b-ed749a2b9af8,Shallow Clone,"const a = { x: 1, nested: { y: 2 } }; const b = { ...a }; b.x = 10; b.nested.y = 20; console.log(a.x); console.log(a.nested.y);","[{""key"":""A"",""lines"":[""1"",""20""],""is_correct"":true},{""key"":""B"",""lines"":[""10"",""20""],""is_correct"":false},{""key"":""C"",""lines"":[""1"",""2""],""is_correct"":false}]",js_core_v8
702943ce-9ba6-48f0-9252-65e72eaa460c,4f748f49-ead6-4339-996c-830b2cd8b227,Date typeof,const d = new Date(); console.log(typeof d); console.log(d instanceof Date);,"[{""key"":""A"",""lines"":[""object"",""true""],""is_correct"":true},{""key"":""B"",""lines"":[""date"",""true""],""is_correct"":false},{""key"":""C"",""lines"":[""object"",""false""],""is_correct"":false}]",js_core_v8
710371b3-5efd-4a0e-bab1-5f6bba28711a,6c54cf32-2028-46ad-9a3d-36e6c763fbc9,Enum Values,"enum Direction { Up = 1, Down, Left, Right } console.log(Direction.Up); console.log(Direction.Down); console.log(Direction[3]);","[{""key"":""A"",""lines"":[""1"",""2"",""Left""],""is_correct"":true},{""key"":""B"",""lines"":[""0"",""1"",""Left""],""is_correct"":false},{""key"":""C"",""lines"":[""1"",""2"",""Right""],""is_correct"":false}]",js_core_v8
71b3154f-b7c0-44da-8f34-365a9def898a,7bfacaa9-0ada-484b-9f37-ef63d4c0145f,Strict Equality,"console.log(1 === ""1""); console.log(null === undefined); console.log(NaN === NaN);","[{""key"":""A"",""lines"":[""false"",""false"",""false""],""is_correct"":true},{""key"":""B"",""lines"":[""false"",""true"",""false""],""is_correct"":false},{""key"":""C"",""lines"":[""true"",""false"",""false""],""is_correct"":false}]",js_core_v8
71fb641d-7e71-46e3-98cb-d507be68f14f,800a76ec-4de2-4864-b446-8bea5d790ef3,Array Mutation,"function addItem(arr) { arr.push(4); } const nums = [1, 2, 3]; addItem(nums); console.log(nums);","[{""key"":""A"",""lines"":[""[1, 2, 3, 4]""],""is_correct"":true},{""key"":""B"",""lines"":[""[1, 2, 3]""],""is_correct"":false},{""key"":""C"",""lines"":[""[4]""],""is_correct"":false}]",js_core_v8
746bcd79-2b68-4c6d-afbb-444e0e36b857,120a5dcb-a297-4209-904a-28a534fbf8fc,setTimeout Order,"console.log(""start""); setTimeout(() => console.log(""timeout""), 0); console.log(""end"");","[{""key"":""A"",""lines"":[""start"",""end"",""timeout""],""is_correct"":true},{""key"":""B"",""lines"":[""start"",""timeout"",""end""],""is_correct"":false},{""key"":""C"",""lines"":[""timeout"",""start"",""end""],""is_correct"":false}]",js_core_v8
755d9b10-7c78-413c-a32e-16efc2181807,6807e7e4-0000-45cd-9fc0-328c60d38c98,reduce Sum,"const nums = [1, 2, 3, 4]; const sum = nums.reduce((acc, n) => acc + n, 0); console.log(sum);","[{""key"":""A"",""lines"":[""10""],""is_correct"":true},{""key"":""B"",""lines"":[""0""],""is_correct"":false},{""key"":""C"",""lines"":[""[1,2,3,4]""],""is_correct"":false}]",js_core_v8
76cbc807-88fa-4a90-a1ff-9ca02c1084e5,57f173c5-9d58-4baf-af61-f6c33e226985,Infinity and Zero,console.log(1 / 0); console.log(-1 / 0); console.log(0 === -0);,"[{""key"":""A"",""lines"":[""Infinity"",""-Infinity"",""true""],""is_correct"":true},{""key"":""B"",""lines"":[""Infinity"",""-Infinity"",""false""],""is_correct"":false},{""key"":""C"",""lines"":[""NaN"",""NaN"",""true""],""is_correct"":false}]",js_core_v8
790f549e-9dcf-4771-a459-28273799531d,978cabe5-d262-4b5a-871a-eeddcddddab1,Generic Interface,interface Box<T> { value: T; } const b: Box<number> = { value: 99 }; console.log(b.value); console.log(typeof b.value);,"[{""key"":""A"",""lines"":[""99"",""number""],""is_correct"":true},{""key"":""B"",""lines"":[""undefined"",""undefined""],""is_correct"":false},{""key"":""C"",""lines"":[""99"",""string""],""is_correct"":false}]",js_core_v8
7c5b556e-aade-4413-92c8-9725621a93e1,800a76ec-4de2-4864-b446-8bea5d790ef3,Missing Arguments,"function greet(a, b) { console.log(a); console.log(b); } greet(""hello"");","[{""key"":""A"",""lines"":[""hello"",""undefined""],""is_correct"":true},{""key"":""B"",""lines"":[""hello"",""null""],""is_correct"":false},{""key"":""C"",""lines"":[""hello"",""ReferenceError""],""is_correct"":false}]",js_core_v8
7f2a318d-4a4a-43f1-b184-8f4d863c8dd0,120a5dcb-a297-4209-904a-28a534fbf8fc,Promise Chain Order,"console.log(""start""); Promise.resolve().then(() => { console.log(""p1""); return ""x""; }).then(v => console.log(""p2"", v)); console.log(""end"");","[{""key"":""A"",""lines"":[""start"",""end"",""p1"",""p2 x""],""is_correct"":true},{""key"":""B"",""lines"":[""start"",""p1"",""p2 x"",""end""],""is_correct"":false},{""key"":""C"",""lines"":[""start"",""end"",""p2 x"",""p1""],""is_correct"":false}]",js_core_v8
8111deac-a1a5-4c6c-a456-617167056f3f,63b970d8-27c9-4374-8f14-c3c6537040a1,sort Objects by Property,"const users = [{name:""Bob"",age:30},{name:""Alice"",age:25},{name:""Carol"",age:28}]; users.sort((a,b) => a.age - b.age); console.log(users[0].name); console.log(users[2].name);","[{""key"":""A"",""lines"":[""Alice"",""Bob""],""is_correct"":true},{""key"":""B"",""lines"":[""Bob"",""Carol""],""is_correct"":false},{""key"":""C"",""lines"":[""Carol"",""Alice""],""is_correct"":false}]",js_core_v8
81760264-4445-4b0f-866c-a081e463217d,7bfacaa9-0ada-484b-9f37-ef63d4c0145f,Type Coercion Addition,"console.log(1 + ""2""); console.log(+""3""); console.log(true + true);","[{""key"":""A"",""lines"":[""12"",""3"",""2""],""is_correct"":true},{""key"":""B"",""lines"":[""3"",""3"",""2""],""is_correct"":false},{""key"":""C"",""lines"":[""12"",""3"",""1""],""is_correct"":false}]",js_core_v8
83393ce3-3aae-4e46-8e8d-8cf1d2d6f64d,978cabe5-d262-4b5a-871a-eeddcddddab1,Generic Default,function wrap<T = string>(val: T): { value: T } { return { value: val }; } const r = wrap(42); console.log(r.value); console.log(typeof r.value);,"[{""key"":""A"",""lines"":[""42"",""number""],""is_correct"":true},{""key"":""B"",""lines"":[""42"",""string""],""is_correct"":false},{""key"":""C"",""lines"":[""undefined"",""undefined""],""is_correct"":false}]",js_core_v8
83668cb0-7f2c-4331-8b00-9c1801d79ff3,6807e7e4-0000-45cd-9fc0-328c60d38c98,filter Result,"const nums = [1, 2, 3, 4, 5]; const evens = nums.filter(n => n % 2 === 0); console.log(evens);","[{""key"":""A"",""lines"":[""[2, 4]""],""is_correct"":true},{""key"":""B"",""lines"":[""[1, 3, 5]""],""is_correct"":false},{""key"":""C"",""lines"":[""[2, 4, 0]""],""is_correct"":false}]",js_core_v8
844cccdf-41ce-4171-b7a6-c3a3dae5681a,6c54cf32-2028-46ad-9a3d-36e6c763fbc9,Union Type Narrowing,"function format(val: string | number) { if (typeof val === ""string"") return val.toUpperCase(); return val * 2; } console.log(format(""hi"")); console.log(format(5));","[{""key"":""A"",""lines"":[""HI"",""10""],""is_correct"":true},{""key"":""B"",""lines"":[""hi"",""10""],""is_correct"":false},{""key"":""C"",""lines"":[""HI"",""5""],""is_correct"":false}]",js_core_v8
84db9902-b1c4-4d74-8ece-539455d2c5c5,4f748f49-ead6-4339-996c-830b2cd8b227,Date Comparison,"const a = new Date(""2024-01-01""); const b = new Date(""2024-06-01""); console.log(a < b); console.log(a.getTime() === b.getTime());","[{""key"":""A"",""lines"":[""true"",""false""],""is_correct"":true},{""key"":""B"",""lines"":[""false"",""false""],""is_correct"":false},{""key"":""C"",""lines"":[""true"",""true""],""is_correct"":false}]",js_core_v8
86aa8ce6-79a1-43cc-85d2-beac23df205b,dba47640-7f84-4270-820f-047fe54e4515,Loop Scope with let,for (let i = 0; i < 3; i++) {} console.log(i);,"[{""key"":""A"",""lines"":[""ReferenceError: i is not defined""],""is_correct"":true},{""key"":""B"",""lines"":[""3""],""is_correct"":false},{""key"":""C"",""lines"":[""2""],""is_correct"":false}]",js_core_v8
8765a403-2aea-4560-824d-2dae5ce3d5b7,d312e123-05ab-4d5e-b6da-a4b82f790340,Rename in Destructuring,"const { name: firstName, age: years } = { name: ""Bob"", age: 30 }; console.log(firstName); console.log(years);","[{""key"":""A"",""lines"":[""Bob"",""30""],""is_correct"":true},{""key"":""B"",""lines"":[""undefined"",""undefined""],""is_correct"":false},{""key"":""C"",""lines"":[""name"",""age""],""is_correct"":false}]",js_core_v8
888c621d-e17f-4893-aa91-98e419f4f671,63b970d8-27c9-4374-8f14-c3c6537040a1,sort with map,"const arr = [3, 1, 2]; const result = arr.map(x => x * 2).sort((a, b) => b - a); console.log(result);","[{""key"":""A"",""lines"":[""[6, 4, 2]""],""is_correct"":true},{""key"":""B"",""lines"":[""[2, 4, 6]""],""is_correct"":false},{""key"":""C"",""lines"":[""[3, 2, 1]""],""is_correct"":false}]",js_core_v8
8a6ebd30-672b-42bc-a8a6-e7ad724a5a4b,978cabe5-d262-4b5a-871a-eeddcddddab1,Generic Constraint,"function getLength<T extends { length: number }>(val: T): number { return val.length; } console.log(getLength(""hello"")); console.log(getLength([1, 2, 3]));","[{""key"":""A"",""lines"":[""5"",""3""],""is_correct"":true},{""key"":""B"",""lines"":[""undefined"",""undefined""],""is_correct"":false},{""key"":""C"",""lines"":[""hello"",""[1,2,3]""],""is_correct"":false}]",js_core_v8
8adffd2d-45a1-43ef-92e1-27fd8a6a4dcf,4f748f49-ead6-4339-996c-830b2cd8b227,Invalid Date,"const d = new Date(""invalid""); console.log(isNaN(d)); console.log(d.toString());","[{""key"":""A"",""lines"":[""true"",""Invalid Date""],""is_correct"":true},{""key"":""B"",""lines"":[""false"",""Invalid Date""],""is_correct"":false},{""key"":""C"",""lines"":[""true"",""undefined""],""is_correct"":false}]",js_core_v8
8b85636c-a37f-4969-98dd-a94ceb34b307,27016f62-4516-40fb-88f0-2bba5bbbe453,IIFE,const result = (function() { return 42; })(); console.log(result);,"[{""key"":""A"",""lines"":[""42""],""is_correct"":true},{""key"":""B"",""lines"":[""undefined""],""is_correct"":false},{""key"":""C"",""lines"":[""[Function]""],""is_correct"":false}]",js_core_v8
8d0de562-a49a-4360-967d-d2a22642909e,621a99fa-161b-48ff-8248-56d053cfa5cf,Method Detached,"const obj = { name: ""Frank"", greet() { console.log(this.name); } }; const fn = obj.greet; fn();","[{""key"":""A"",""lines"":[""undefined""],""is_correct"":true},{""key"":""B"",""lines"":[""Frank""],""is_correct"":false},{""key"":""C"",""lines"":[""null""],""is_correct"":false}]",js_core_v8
8d44409f-3c1a-4f79-aaa6-a232d21c53e5,800a76ec-4de2-4864-b446-8bea5d790ef3,Extra Arguments Ignored,"function sum(a, b) { return a + b; } console.log(sum(1, 2, 3, 4));","[{""key"":""A"",""lines"":[""3""],""is_correct"":true},{""key"":""B"",""lines"":[""10""],""is_correct"":false},{""key"":""C"",""lines"":[""NaN""],""is_correct"":false}]",js_core_v8
8e61d07e-6ee8-42e2-a73b-90ddb366a55e,621a99fa-161b-48ff-8248-56d053cfa5cf,this with bind(),"function greet() { console.log(this.name); } const user = { name: ""Carol"" }; const bound = greet.bind(user); bound();","[{""key"":""A"",""lines"":[""Carol""],""is_correct"":true},{""key"":""B"",""lines"":[""undefined""],""is_correct"":false},{""key"":""C"",""lines"":[""null""],""is_correct"":false}]",js_core_v8
8ea4cfc4-495d-4a90-a4e8-32b31005c6cc,4f748f49-ead6-4339-996c-830b2cd8b227,localStorage removeItem,"localStorage.setItem(""x"", ""hello""); localStorage.removeItem(""x""); console.log(localStorage.getItem(""x"")); console.log(localStorage.length);","[{""key"":""A"",""lines"":[""null"",""0""],""is_correct"":true},{""key"":""B"",""lines"":[""undefined"",""0""],""is_correct"":false},{""key"":""C"",""lines"":[""null"",""1""],""is_correct"":false}]",js_core_v8
8f8c6fe6-06c0-4909-a368-2559a7b295c2,57f173c5-9d58-4baf-af61-f6c33e226985,parseInt vs Number,"console.log(parseInt(""12px"")); console.log(Number(""12px"")); console.log(parseInt(""0x1F""));","[{""key"":""A"",""lines"":[""12"",""NaN"",""31""],""is_correct"":true},{""key"":""B"",""lines"":[""12"",""12"",""31""],""is_correct"":false},{""key"":""C"",""lines"":[""NaN"",""NaN"",""31""],""is_correct"":false}]",js_core_v8
90150309-e200-4f66-acb2-79e49b55f745,63b970d8-27c9-4374-8f14-c3c6537040a1,sort Ascending,"const arr = [3, 1, 4, 1, 5]; arr.sort((a, b) => a - b); console.log(arr);","[{""key"":""A"",""lines"":[""[1, 1, 3, 4, 5]""],""is_correct"":true},{""key"":""B"",""lines"":[""[5, 4, 3, 1, 1]""],""is_correct"":false},{""key"":""C"",""lines"":[""[3, 1, 4, 1, 5]""],""is_correct"":false}]",js_core_v8
9084713f-8d95-40c6-8cc4-ad32f8f5a5df,27016f62-4516-40fb-88f0-2bba5bbbe453,Function Expression Hoisting,"console.log(add(2, 3)); var add = function(a, b) { return a + b; };","[{""key"":""A"",""lines"":[""TypeError: add is not a function""],""is_correct"":true},{""key"":""B"",""lines"":[""5""],""is_correct"":false},{""key"":""C"",""lines"":[""undefined""],""is_correct"":false}]",js_core_v8
90ef5754-cad4-4040-ad67-260ccd3d59a5,7bfacaa9-0ada-484b-9f37-ef63d4c0145f,Increment Operators,let a = 5; console.log(a++); console.log(++a); console.log(a);,"[{""key"":""A"",""lines"":[""5"",""7"",""7""],""is_correct"":true},{""key"":""B"",""lines"":[""5"",""6"",""7""],""is_correct"":false},{""key"":""C"",""lines"":[""6"",""7"",""7""],""is_correct"":false}]",js_core_v8
9314b92e-b2c9-44b9-aaeb-c056ff77df15,6807e7e4-0000-45cd-9fc0-328c60d38c98,sort Default,"const arr = [10, 9, 2, 1, 100]; arr.sort(); console.log(arr);","[{""key"":""A"",""lines"":[""[1, 10, 100, 2, 9]""],""is_correct"":true},{""key"":""B"",""lines"":[""[1, 2, 9, 10, 100]""],""is_correct"":false},{""key"":""C"",""lines"":[""[100, 10, 9, 2, 1]""],""is_correct"":false}]",js_core_v8
93a11bf0-0656-490b-a205-4299db80bb5e,621a99fa-161b-48ff-8248-56d053cfa5cf,Arrow has no this,"const obj = { name: ""Dan"", greet: () => { console.log(this.name); } }; obj.greet();","[{""key"":""A"",""lines"":[""undefined""],""is_correct"":true},{""key"":""B"",""lines"":[""Dan""],""is_correct"":false},{""key"":""C"",""lines"":[""obj""],""is_correct"":false}]",js_core_v8
9424beb2-99fc-4282-8f72-78a300dffd60,7bfacaa9-0ada-484b-9f37-ef63d4c0145f,String Comparison,"console.log(""b"" > ""a""); console.log(""10"" > ""9""); console.log(10 > 9);","[{""key"":""A"",""lines"":[""true"",""false"",""true""],""is_correct"":true},{""key"":""B"",""lines"":[""true"",""true"",""true""],""is_correct"":false},{""key"":""C"",""lines"":[""false"",""false"",""true""],""is_correct"":false}]",js_core_v8
9873deeb-20fe-4cce-86d9-026d17e98260,65dbc9a2-57d7-40d5-a266-a7f045f9e808,var Loop Closure,"for (var i = 0; i < 3; i++) {
  setTimeout(() => console.log(i), 0);
}","[{""key"":""A"",""lines"":[""0"",""1"",""2""],""is_correct"":false},{""key"":""B"",""lines"":[""3"",""3"",""3""],""is_correct"":true},{""key"":""C"",""lines"":[""undefined"",""undefined"",""undefined""],""is_correct"":false}]",js_core_v8
9aaa3727-fb3e-48de-aedd-a89a52b60385,621a99fa-161b-48ff-8248-56d053cfa5cf,this with call(),"function greet() { console.log(this.name); } const user = { name: ""Bob"" }; greet.call(user);","[{""key"":""A"",""lines"":[""Bob""],""is_correct"":true},{""key"":""B"",""lines"":[""undefined""],""is_correct"":false},{""key"":""C"",""lines"":[""greet""],""is_correct"":false}]",js_core_v8
9b09c348-278e-4fd2-ba6d-d792559d4478,57f173c5-9d58-4baf-af61-f6c33e226985,typeof Function,console.log(typeof function(){}); console.log(typeof class{}); console.log(typeof []);,"[{""key"":""A"",""lines"":[""function"",""function"",""object""],""is_correct"":true},{""key"":""B"",""lines"":[""function"",""class"",""array""],""is_correct"":false},{""key"":""C"",""lines"":[""object"",""object"",""object""],""is_correct"":false}]",js_core_v8
9bdc23c7-77d0-4431-9695-973699ea7724,800a76ec-4de2-4864-b446-8bea5d790ef3,Default with undefined,function test(x = 10) { console.log(x); } test(undefined); test(null);,"[{""key"":""A"",""lines"":[""10"",""null""],""is_correct"":true},{""key"":""B"",""lines"":[""undefined"",""null""],""is_correct"":false},{""key"":""C"",""lines"":[""10"",""10""],""is_correct"":false}]",js_core_v8
9c20e59a-dad8-464b-90dc-e67a9beb02bf,6807e7e4-0000-45cd-9fc0-328c60d38c98,Array from String,"const arr = Array.from(""hello""); console.log(arr); console.log(arr.length);","[{""key"":""A"",""lines"":[""['h','e','l','l','o']"",""5""],""is_correct"":true},{""key"":""B"",""lines"":[""['hello']"",""1""],""is_correct"":false},{""key"":""C"",""lines"":[""hello"",""5""],""is_correct"":false}]",js_core_v8
9dac4804-345f-49e3-a051-28c3c7308e64,dba47640-7f84-4270-820f-047fe54e4515,Global vs Local var,var count = 0; function increment() { var count = 10; count++; } increment(); console.log(count);,"[{""key"":""A"",""lines"":[""0""],""is_correct"":true},{""key"":""B"",""lines"":[""11""],""is_correct"":false},{""key"":""C"",""lines"":[""1""],""is_correct"":false}]",js_core_v8
a0efc487-7f71-487f-8e11-2d7b0daca9f4,621a99fa-161b-48ff-8248-56d053cfa5cf,Class method this,"class Animal { constructor(name) { this.name = name; } speak() { console.log(this.name + "" speaks""); } } const a = new Animal(""Cat""); a.speak();","[{""key"":""A"",""lines"":[""Cat speaks""],""is_correct"":true},{""key"":""B"",""lines"":[""undefined speaks""],""is_correct"":false},{""key"":""C"",""lines"":[""Animal speaks""],""is_correct"":false}]",js_core_v8
a22649fa-1db0-4ab4-b3e8-5c7f22f44e9e,978cabe5-d262-4b5a-871a-eeddcddddab1,ReturnType Utility,"function greet() { return ""hello""; } type R = ReturnType<typeof greet>; const s: R = ""world""; console.log(s); console.log(typeof s);","[{""key"":""A"",""lines"":[""world"",""string""],""is_correct"":true},{""key"":""B"",""lines"":[""hello"",""string""],""is_correct"":false},{""key"":""C"",""lines"":[""undefined"",""undefined""],""is_correct"":false}]",js_core_v8
a2cdab48-0864-4a4c-bcc9-969a0457fa7f,dba47640-7f84-4270-820f-047fe54e4515,Scope Chain,"let x = ""outer""; function middle() { let x = ""middle""; function inner() { console.log(x); } inner(); } middle();","[{""key"":""A"",""lines"":[""middle""],""is_correct"":true},{""key"":""B"",""lines"":[""outer""],""is_correct"":false},{""key"":""C"",""lines"":[""undefined""],""is_correct"":false}]",js_core_v8
a2d78e2c-4594-4b1b-ae7f-06cd59b33a66,6c54cf32-2028-46ad-9a3d-36e6c763fbc9,never Type Exhaustive,"type Shape = ""circle"" | ""square""; function area(s: Shape): string { if (s === ""circle"") return ""round""; if (s === ""square"") return ""flat""; const _: never = s; return _; } console.log(area(""circle"")); console.log(area(""square""));","[{""key"":""A"",""lines"":[""round"",""flat""],""is_correct"":true},{""key"":""B"",""lines"":[""undefined"",""undefined""],""is_correct"":false},{""key"":""C"",""lines"":[""round"",""undefined""],""is_correct"":false}]",js_core_v8
a2ebb4f5-680b-484c-9a50-ad55386a943d,65dbc9a2-57d7-40d5-a266-a7f045f9e808,var in Block Scope,"{
  var c = 3;
}
console.log(c);","[{""key"":""A"",""lines"":[""ReferenceError""],""is_correct"":false},{""key"":""B"",""lines"":[""3""],""is_correct"":true},{""key"":""C"",""lines"":[""undefined""],""is_correct"":false}]",js_core_v8
a4b18428-413e-40ac-80c4-6753e9bee639,e828bcad-8531-45fe-8f26-f597176e6b4e,removeEventListener,"const el = new EventTarget(); const fn = () => console.log(""fired""); el.addEventListener(""click"", fn); el.removeEventListener(""click"", fn); el.dispatchEvent(new Event(""click"")); console.log(""done"");","[{""key"":""A"",""lines"":[""done""],""is_correct"":true},{""key"":""B"",""lines"":[""fired"",""done""],""is_correct"":false},{""key"":""C"",""lines"":[""done"",""fired""],""is_correct"":false}]",js_core_v8
